product_id,product_name,brand,category,price,description,image_url
P0265,UltraSharp U2723QE 4K Monitor,Dell,Electronics,63.45,"Dell's professional 27-inch 4K IPS Black monitor with factory-calibrated colour accuracy (Delta E < 2). USB-C 90W charging, daisy-chain support, and a wide colour gamut for designers and video editors. The go-to monitor for creative professionals who need precise, consistent colour every day.",https://images.unsplash.com/photo-1527443224154-c4a3942d3acf?q=80&w=1170&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0266,The Perfect T-Shirt,Levi's,Fashion,145.6,"Levi's relaxed, slightly cropped everyday T-shirt with a lived-in, casual feel. Soft 100% cotton with a classic crew neck and the signature Levi's Batwing logo at the chest. Easy to style tucked into jeans, layered under a jacket, or worn loose with shorts.",https://images.unsplash.com/photo-1521572163474-6864f9cf17ab?q=80&w=1160&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0267,Stark Compact Study Desk,HomeCentre,Home,163.75,"HomeCentre's clean, modern study and home office desk in a space-saving compact footprint. Engineered wood top with a smooth finish, cable management cutout, and sturdy metal legs. Easy to assemble and fits neatly in any bedroom corner, study room, or home office.",https://images.unsplash.com/photo-1611269154421-4e27233ac5c7?q=80&w=765&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0268,Galaxy S23 Ultra Smartphone,Samsung,Electronics,152.39,"Samsung's ultimate flagship phone with a 200MP camera and built-in S Pen for precision note-taking. Features a 6.8-inch Dynamic AMOLED 2X 120Hz display and Snapdragon 8 Gen 2 processor. Built for power users, photographers, and mobile professionals who refuse to compromise.",https://images.unsplash.com/photo-1714571767860-5f0e90f4277b?q=80&w=687&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0269,Undeniable 5.0 Sports Duffel Bag,Under Armour,Sports,151.58,"Under Armour's tough, water-resistant gym bag built for athletes who train every day. UA Storm technology repels water; vented laundry pocket separates dirty kit from clean gear. Multiple pockets, padded grip handle, and a removable shoulder strap — built to handle any workout.",https://images.unsplash.com/photo-1448582649076-3981753123b5?q=80&w=1170&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0270,BILLY Bookcase Shelving Unit,IKEA,Home,242.51,"IKEA's most iconic and versatile bookcase with adjustable shelves to fit books of any size. Flat-pack and easy to assemble, with optional add-on doors for a cleaner, more enclosed look. Available in multiple widths and finishes — a timeless storage solution for any room.",https://images.unsplash.com/photo-1602990721338-9cbb5b983c4d?q=80&w=735&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0271,MALM Bed Frame,IKEA,Home,134.33,"IKEA's clean-lined, minimalist bed frame that suits any bedroom style. Includes a slatted bed base for mattress ventilation and support — no box spring needed. Available in single, double, and king sizes with optional under-bed storage drawers.",https://plus.unsplash.com/premium_photo-1661698951100-064e4ae229fd?q=80&w=1074&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0272,Geometric Pattern Area Rug,Wayfair,Home,92.48,"A bold, modern area rug with a striking geometric pattern to anchor any living space. Machine-woven from durable polypropylene — stain resistant, easy to clean, and built for high traffic. Available in multiple sizes to fit under a coffee table, dining table, or across an entire room.",https://images.unsplash.com/photo-1759146464279-af282e1d2c73?q=80&w=1170&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0273,Adicolor Classics T-Shirt,Adidas,Fashion,245.37,"A relaxed-fit cotton T-shirt with the iconic Adidas Originals Trefoil logo at the chest. Made from soft single-jersey cotton in a comfortable, slightly oversized everyday silhouette. A retro wardrobe essential that blends classic Adidas heritage with modern casual style.",https://images.unsplash.com/photo-1521572163474-6864f9cf17ab?q=80&w=1160&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0274,AirPods Pro Wireless Earbuds,Apple,Electronics,1874.1,"Apple's premium wireless earbuds with industry-leading Active Noise Cancellation and Transparency mode. Features Adaptive Audio, Personalized Spatial Audio, and up to 6 hours listening per charge. The MagSafe charging case adds up to 30 hours total battery — perfect for commuters and travellers.",https://images.unsplash.com/photo-1572569511254-d8f925fe2cbb?q=80&w=989&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0275,Stark Compact Study Desk,HomeCentre,Home,258.93,"HomeCentre's clean, modern study and home office desk in a space-saving compact footprint. Engineered wood top with a smooth finish, cable management cutout, and sturdy metal legs. Easy to assemble and fits neatly in any bedroom corner, study room, or home office.",https://images.unsplash.com/photo-1611269154421-4e27233ac5c7?q=80&w=765&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0276,Kipsta F500 Training Football,Decathlon,Sports,27.76,"Decathlon's durable, value-for-money football for regular outdoor training and recreational matches. Machine-stitched polyurethane cover with a latex bladder for good touch and consistent bounce. Suitable for grass, astroturf, and hard ground — great for schools, clubs, and casual kick-abouts.",https://images.unsplash.com/photo-1486286701208-1d58e9338013?q=80&w=1170&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0277,UltraSharp U2723QE 4K Monitor,Dell,Electronics,108.45,"Dell's professional 27-inch 4K IPS Black monitor with factory-calibrated colour accuracy (Delta E < 2). USB-C 90W charging, daisy-chain support, and a wide colour gamut for designers and video editors. The go-to monitor for creative professionals who need precise, consistent colour every day.",https://images.unsplash.com/photo-1527443224154-c4a3942d3acf?q=80&w=1170&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0278,XPS 13 Plus Laptop,Dell,Electronics,90.64,"Dell's most premium compact laptop with a next-generation redesign for professionals. Features an OLED touch display, Intel 12th Gen Core processor, Zero Lattice keyboard, and capacitive function row. Ultra-thin, powerful, and beautifully built — perfect for professionals who want the best Windows laptop.",https://images.unsplash.com/photo-1496181133206-80ce9b88a853?q=80&w=1171&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0279,POÄNG Bentwood Armchair,IKEA,Home,55.3,"IKEA's beloved bentwood armchair with a gently curved birch frame that gives a relaxing spring feel. Comfortable cushioned seat in a choice of fabric and leather covers for any interior style. Ergonomic, lightweight, and built to last — one of IKEA's most popular chairs since 1976.",https://images.unsplash.com/photo-1611967164521-abae8fba4668?q=80&w=735&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0280,SuperStay Ink Crayon Lipstick,Maybelline,Beauty,45.28,"Maybelline's smudge-proof satin lipstick with bold, comfortable colour that lasts up to 8 hours. Built-in sharpener for precise application; creamy texture glides on without drying lips out. No feathering, no fading — long-lasting colour that moves with your lips all day.",https://plus.unsplash.com/premium_photo-1677526496932-1b4bddeee554?q=80&w=784&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0281,MacBook Pro 14 Laptop,Apple,Electronics,87.67,"Apple's compact pro laptop built for demanding creative work. Driven by the M2 Pro chip with a 14-inch Liquid Retina XDR ProMotion 120Hz display and up to 22 hours battery. Ideal for video editors, developers, and designers who need serious power on the go.",https://images.unsplash.com/photo-1496181133206-80ce9b88a853?q=80&w=1171&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0282,Zenith 4-Seater Dining Table Set,HomeCentre,Home,194.26,HomeCentre's complete 4-seater dining set for everyday family meals and gatherings. Solid wood table top paired with cushioned upholstered chairs in a complementary fabric. Timeless warm-finish design that is easy to clean and built for daily use.,https://plus.unsplash.com/premium_photo-1669648746595-f0eb67908d73?q=80&w=687&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0283,Bravia XR A80K OLED TV,Sony,Electronics,147.07,"Sony's premium OLED television with the Cognitive Processor XR for natural, lifelike picture quality. Perfect blacks, vibrant colours, and XR Sound technology that uses the screen itself as a speaker. Supports Google TV, HDMI 2.1 gaming features, and is optimised for PlayStation 5.",https://plus.unsplash.com/premium_photo-1681236323432-3df82be0c1b0?q=80&w=1170&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0284,Undeniable 5.0 Sports Duffel Bag,Under Armour,Sports,195.44,"Under Armour's tough, water-resistant gym bag built for athletes who train every day. UA Storm technology repels water; vented laundry pocket separates dirty kit from clean gear. Multiple pockets, padded grip handle, and a removable shoulder strap — built to handle any workout.",https://images.unsplash.com/photo-1448582649076-3981753123b5?q=80&w=1170&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0285,Alpha 7 IV Mirrorless Camera,Sony,Electronics,2084.31,"Sony's versatile full-frame mirrorless camera with a 33MP BSI CMOS sensor and real-time Eye AF. Shoots 10fps bursts and 4K video with exceptional detail, dynamic range, and low-light performance. A professional-grade camera in a compact body — ideal for portrait, travel, and event photographers.",https://images.unsplash.com/photo-1516035069371-29a1b244cc32?q=80&w=764&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0286,MacBook Air Laptop,Apple,Electronics,1127.89,"Apple's thinnest and lightest laptop, powered by the blazing-fast M2 chip. Sports a 13.6-inch Liquid Retina display, silent fanless cooling, and all-day battery life. Perfect for students, professionals, and everyday users who want premium performance in a slim package.",https://images.unsplash.com/photo-1496181133206-80ce9b88a853?q=80&w=1171&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0287,WH-1000XM5 Noise-Cancelling Headphones,Sony,Electronics,60.91,"Sony's flagship over-ear headphones with industry-leading noise cancellation powered by 8 microphones. 30-hour battery, multipoint Bluetooth connection, and ultra-soft ear cushions for all-day comfort. The go-to headphones for frequent travellers, remote workers, and audiophiles who demand the best.",https://images.unsplash.com/photo-1505740420928-5e560c06d30e?q=80&w=1170&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0288,MX Master 3S Wireless Mouse,Logitech,Electronics,37.54,"Logitech's gold-standard productivity mouse with an 8K DPI sensor that works on any surface including glass. MagSpeed electromagnetic scroll wheel, USB-C charging, and connects to up to 3 devices via Bolt or Bluetooth. The favourite mouse of developers, designers, and power users who spend long hours at a desk.",https://images.unsplash.com/photo-1527864550417-7fd91fc51a46?q=80&w=1167&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0289,Studio Fix Fluid Full-Coverage Foundation,MAC,Beauty,79.84,"M·A·C's professional full-coverage liquid foundation trusted by makeup artists worldwide. Buildable from light to full coverage with a natural matte finish and 24-hour wear. Available in 68 shades, minimises the look of pores, and controls oil throughout the day.",https://media.istockphoto.com/id/2201525331/photo/liquid-foundation-in-the-bottle-isolated-on-a-white.jpg?s=612x612&w=is&k=20&c=8MNs0W0urDSRa_DAGQaiyxer-AcQ7asEYfyfZOE3en4=
P0290,Brio 500 HD Webcam,Logitech,Electronics,127.9,"Logitech's compact Full HD webcam with RightLight 4 AI-powered auto-framing for video calls. Show Mode lets you tilt the camera down to share desk content; built-in privacy shutter for peace of mind. Plug and play via USB-C — no software needed, perfect for home offices and hybrid workers.",https://images.unsplash.com/photo-1516035069371-29a1b244cc32?q=80&w=764&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0291,Slim Fit Suit Trousers,Zara,Fashion,159.67,"Zara's well-cut slim-leg trousers in a structured fabric blend for smart and semi-formal wear. Flat front, zip fly, and side pockets with a clean tailored finish. Pair with a blazer for meetings or dress down with a shirt untucked for smart casual events.",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTb4i81P2vjRQeTWz-oIJhN6CDyEykUcLQlgw&s
P0292,Training Yoga & Exercise Mat,Adidas,Sports,222.24,"Adidas' non-slip training mat ideal for yoga, pilates, stretching, and floor-based exercises. Extra-thick cushioning protects joints during floor work; textured surface provides grip in all poses. Lightweight with a carry strap — easy to roll up and take to the gym, studio, or outdoors.",https://plus.unsplash.com/premium_photo-1675155952889-abb299df1fe7?q=80&w=1029&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0293,Textured Woven Shirt,Zara,Fashion,72.8,"Zara's relaxed-fit woven shirt with a subtle fabric texture that adds depth and visual interest. Classic collar, full button placket, and a slightly boxy silhouette for a modern, effortless look. Wear tucked into trousers for a smart-casual vibe or open over a tee for a layered look.",https://images.unsplash.com/photo-1713881842156-3d9ef36418cc?q=80&w=688&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0294,Alpha 7 IV Mirrorless Camera,Sony,Electronics,810.4,"Sony's versatile full-frame mirrorless camera with a 33MP BSI CMOS sensor and real-time Eye AF. Shoots 10fps bursts and 4K video with exceptional detail, dynamic range, and low-light performance. A professional-grade camera in a compact body — ideal for portrait, travel, and event photographers.",https://images.unsplash.com/photo-1516035069371-29a1b244cc32?q=80&w=764&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0295,Domyos Hex Rubber Dumbbells,Decathlon,Sports,234.29,"Decathlon's solid rubber hex-head dumbbells for home gym strength training and conditioning. Non-roll hexagonal shape, anti-slip grip handle, and rubber coating that protects floors and reduces noise. Available in a wide weight range — suitable for beginners to advanced lifters and rehabilitation exercises.",https://plus.unsplash.com/premium_photo-1671028546491-f70b21a32cc2?q=80&w=1170&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0296,AirPods Pro Wireless Earbuds,Apple,Electronics,1478.33,"Apple's premium wireless earbuds with industry-leading Active Noise Cancellation and Transparency mode. Features Adaptive Audio, Personalized Spatial Audio, and up to 6 hours listening per charge. The MagSafe charging case adds up to 30 hours total battery — perfect for commuters and travellers.",https://images.unsplash.com/photo-1572569511254-d8f925fe2cbb?q=80&w=989&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0297,Blur Perfect Makeup Primer,Lakme,Beauty,27.43,"Lakmé's silky makeup primer that blurs pores, smooths skin texture, and extends foundation wear. Creates an airbrushed base that helps foundation glide on evenly and last longer throughout the day. Lightweight, non-greasy formula suitable for all skin types — apply before any foundation.",https://images.unsplash.com/photo-1623882150624-df63c1cd2995?q=80&w=681&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0298,Modern Minimalist Coffee Table,Wayfair,Home,67.47,"A sleek, low-profile coffee table with a tempered glass or wood top and slender metal legs. Open, airy design keeps small rooms feeling spacious; easy to assemble with a clean modern look. Available in multiple finishes — pairs well with both contemporary and Scandinavian interiors.",https://images.unsplash.com/photo-1542372147193-a7aca54189cd?q=80&w=687&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0299,XPS 13 Plus Laptop,Dell,Electronics,160.16,"Dell's most premium compact laptop with a next-generation redesign for professionals. Features an OLED touch display, Intel 12th Gen Core processor, Zero Lattice keyboard, and capacitive function row. Ultra-thin, powerful, and beautifully built — perfect for professionals who want the best Windows laptop.",https://images.unsplash.com/photo-1496181133206-80ce9b88a853?q=80&w=1171&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0300,Revitalift Hyaluronic Acid Face Serum,L'Oreal,Beauty,63.4,"L'Oréal Paris' dermatologist-tested anti-ageing face serum with 1.5% pure Hyaluronic Acid. Intensely hydrates skin, visibly reduces wrinkles, and plumps the skin surface within 7 days. Suitable for all skin types — apply morning and evening on clean skin before moisturiser.",https://images.unsplash.com/photo-1713768704571-6aeb0d0e5105?q=80&w=692&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0301,MX Master 3S Wireless Mouse,Logitech,Electronics,27.88,"Logitech's gold-standard productivity mouse with an 8K DPI sensor that works on any surface including glass. MagSpeed electromagnetic scroll wheel, USB-C charging, and connects to up to 3 devices via Bolt or Bluetooth. The favourite mouse of developers, designers, and power users who spend long hours at a desk.",https://images.unsplash.com/photo-1527864550417-7fd91fc51a46?q=80&w=1167&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0302,Helios 3-Seater Plush Sofa,HomeCentre,Home,254.08,"HomeCentre's generously sized 3-seater sofa with plush, high-resilience foam cushioning. Tufted back detail in velvet or fabric upholstery with solid wood frame and turned wooden feet. A statement piece for any living room — comfortable for long evenings and family gatherings.",https://plus.unsplash.com/premium_photo-1661765778256-169bf5e561a6?q=80&w=1170&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0303,Sportswear Club Fleece Hoodie,Nike,Fashion,265.58,"Nike's classic everyday hoodie made from soft brushed-back fleece for warmth and comfort. Relaxed fit with a kangaroo pocket, adjustable drawstring hood, and ribbed cuffs and hem. A wardrobe staple for lounging, light workouts, or throwing on over activewear on colder days.",https://images.unsplash.com/photo-1620799140188-3b2a02fd9a77?q=80&w=1072&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0304,High Impact Volumising Mascara,Clinique,Beauty,78.51,"Clinique's buildable, clump-free mascara for dramatic volume and precise lash definition. Unique brush separates and coats every lash evenly from root to tip for bold, clean results. Ophthalmologist tested, allergy tested, fragrance free, and safe for contact lens wearers.",https://images.unsplash.com/photo-1631214540553-ff044a3ff1d4?q=80&w=1074&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0305,POÄNG Bentwood Armchair,IKEA,Home,156.13,"IKEA's beloved bentwood armchair with a gently curved birch frame that gives a relaxing spring feel. Comfortable cushioned seat in a choice of fabric and leather covers for any interior style. Ergonomic, lightweight, and built to last — one of IKEA's most popular chairs since 1976.",https://images.unsplash.com/photo-1611967164521-abae8fba4668?q=80&w=735&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0306,3-Seater Fabric Sofa,Pepperfry,Home,215.08,"Pepperfry's comfortable 3-seater sofa upholstered in durable polyester fabric. High-density foam cushions retain their shape over time, while solid wooden legs add a premium touch. Clean, contemporary silhouette that works with both modern and traditional living room décor.",https://plus.unsplash.com/premium_photo-1661765778256-169bf5e561a6?q=80&w=1170&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0307,Air Force 1 '07 Sneakers,Nike,Fashion,27.41,"The iconic low-top sneaker that defined streetwear culture since 1982. Classic leather upper with Nike Air cushioning in the sole for all-day comfort and support. A timeless, versatile shoe that pairs effortlessly with joggers, jeans, or shorts.",https://images.unsplash.com/photo-1600269452121-4f2416e55c28?q=80&w=765&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0308,WH-1000XM5 Noise-Cancelling Headphones,Sony,Electronics,124.76,"Sony's flagship over-ear headphones with industry-leading noise cancellation powered by 8 microphones. 30-hour battery, multipoint Bluetooth connection, and ultra-soft ear cushions for all-day comfort. The go-to headphones for frequent travellers, remote workers, and audiophiles who demand the best.",https://images.unsplash.com/photo-1505740420928-5e560c06d30e?q=80&w=1170&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0309,Alpha 7 IV Mirrorless Camera,Sony,Electronics,125.48,"Sony's versatile full-frame mirrorless camera with a 33MP BSI CMOS sensor and real-time Eye AF. Shoots 10fps bursts and 4K video with exceptional detail, dynamic range, and low-light performance. A professional-grade camera in a compact body — ideal for portrait, travel, and event photographers.",https://images.unsplash.com/photo-1516035069371-29a1b244cc32?q=80&w=764&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0310,SuperStay Ink Crayon Lipstick,Maybelline,Beauty,36.68,"Maybelline's smudge-proof satin lipstick with bold, comfortable colour that lasts up to 8 hours. Built-in sharpener for precise application; creamy texture glides on without drying lips out. No feathering, no fading — long-lasting colour that moves with your lips all day.",https://plus.unsplash.com/premium_photo-1677526496932-1b4bddeee554?q=80&w=784&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0311,Orbita La Liga Official Match Football,Puma,Sports,22.72,"The official match ball of La Liga, engineered by Puma for top-level performance. 4-layer hybrid technology delivers precise, consistent flight and reliable bounce in all weather. A premium football for serious players who want the same ball used in professional Spanish football.",https://images.unsplash.com/photo-1486286701208-1d58e9338013?q=80&w=1170&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0312,Slim Fit Chino Trousers,H&M,Fashion,63.76,"H&M's clean, tailored chino trousers in a slim tapered leg for a smart casual look. Made from stretch cotton twill with a zip fly, belt loops, and side pockets. Versatile enough to dress up with a shirt and blazer or keep casual with a tee and sneakers.",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTb4i81P2vjRQeTWz-oIJhN6CDyEykUcLQlgw&s
P0313,Ruby Woo Retro Matte Lipstick,MAC,Beauty,59.33,"M·A·C's most iconic lipstick — a vivid blue-red shade with a full-coverage retro matte finish. One of the world's best-selling lipsticks, universally flattering on all skin tones. Long-wearing formula that delivers intense colour payoff and stays in place all day.",https://plus.unsplash.com/premium_photo-1677526496932-1b4bddeee554?q=80&w=784&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0314,Air Zoom Pegasus 40 Running Shoes,Nike,Fashion,141.39,"Nike's best-selling running shoes in their 40th edition — trusted by millions of runners worldwide. Dual Zoom Air units in the forefoot and heel deliver responsive cushioning for daily training runs. Breathable mesh upper, wider fit, and a cushioned midsole that handles everything from 5K to marathon.",https://images.unsplash.com/photo-1542291026-7eec264c27ff?q=80&w=1170&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0315,Prep + Prime Fix+ Setting Spray,MAC,Beauty,23.41,"M·A·C's cult-favourite finishing spray that locks makeup in place and boosts skin radiance. Refreshes and sets makeup for long-lasting wear — also works as a primer before foundation. A backstage staple for makeup artists; gives skin a dewy, fresh finish all day long.",https://images.unsplash.com/photo-1701977501667-20c0e38f5a9d?q=80&w=764&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0316,Kelly Mid-Century Upholstered Sofa,Wayfair,Home,293.92,"A classic mid-century modern sofa with clean lines, a low profile, and tapered wooden legs. Linen-blend upholstery with a firm foam cushion — supportive, stylish, and built to last. A great choice for smaller living rooms or apartments where style and scale both matter.",https://plus.unsplash.com/premium_photo-1661765778256-169bf5e561a6?q=80&w=1170&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0317,Bravia XR A80K OLED TV,Sony,Electronics,1328.69,"Sony's premium OLED television with the Cognitive Processor XR for natural, lifelike picture quality. Perfect blacks, vibrant colours, and XR Sound technology that uses the screen itself as a speaker. Supports Google TV, HDMI 2.1 gaming features, and is optimised for PlayStation 5.",https://plus.unsplash.com/premium_photo-1681236323432-3df82be0c1b0?q=80&w=1170&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0318,Sky High Lengthening Mascara,Maybelline,Beauty,26.67,"Maybelline's best-selling lengthening mascara with a flexible brush for sky-high, lifted lashes. Feathery, buildable formula that reaches every lash without clumping for a natural dramatic look. Lightweight and comfortable to wear all day — available in washable and waterproof versions.",https://images.unsplash.com/photo-1631214540553-ff044a3ff1d4?q=80&w=1074&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
P0319,Stark Compact Study Desk,HomeCentre,Home,116.75,"HomeCentre's clean, modern study and home office desk in a space-saving compact footprint. Engineered wood top with a smooth finish, cable management cutout, and sturdy metal legs. Easy to assemble and fits neatly in any bedroom corner, study room, or home office.",https://images.unsplash.com/photo-1611269154421-4e27233ac5c7?q=80&w=765&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
